Row ID;Ship Date;Customer Name;City;State;Postal Code;Region;Category;Sub-Category;Product Name;Sales;Quantity
4801;2016-05-19;Michael Kennedy;Jacksonville;Florida;32216;South;Office Supplies;Art;Dixon Ticonderoga Pencils;4,768;2
4802;2016-05-19;Michael Kennedy;Jacksonville;Florida;32216;South;Office Supplies;Binders;Wilson Jones International Size A4 Ring Binders;10,38;2
4803;2016-05-19;Michael Kennedy;Jacksonville;Florida;32216;South;Office Supplies;Binders;Avery Heavy-Duty EZD  Binder With Locking Rings;13,392;8
4804;2017-07-17;Mark Hamilton;Philadelphia;Pennsylvania;19140;East;Technology;Phones;Cisco SPA508G;39,594;1
4805;2017-07-17;Mark Hamilton;Philadelphia;Pennsylvania;19140;East;Furniture;Furnishings;Nu-Dell Executive Frame;91,008;9
4806;2015-11-25;Nathan Gelder;Los Angeles;California;90008;West;Office Supplies;Paper;Xerox 1887;37,94;2
4807;2015-11-25;Nathan Gelder;Los Angeles;California;90008;West;Office Supplies;Paper;Xerox 1971;42,8;10
4808;2015-11-25;Nathan Gelder;Los Angeles;California;90008;West;Office Supplies;Storage;Personal Folder Holder, Ebony;33,63;3
4809;2014-11-28;Phillip Breyer;Philadelphia;Pennsylvania;19134;East;Office Supplies;Envelopes;Quality Park Security Envelopes;62,808;3
4810;2015-12-30;Richard Eichhorn;Eau Claire;Wisconsin;54703;Central;Office Supplies;Paper;Xerox 1917;195,64;4
4811;2015-12-30;Richard Eichhorn;Eau Claire;Wisconsin;54703;Central;Technology;Phones;Cisco SPA 502G IP Phone;239,9;2
4812;2016-11-19;Eugene Barchas;Philadelphia;Pennsylvania;19134;East;Furniture;Chairs;Global Ergonomic Managers Chair;380,058;3
4813;2016-11-19;Eugene Barchas;Philadelphia;Pennsylvania;19134;East;Technology;Copiers;Sharp AL-1530CS Digital Copier;1199,976;4
4814;2016-11-19;Eugene Barchas;Philadelphia;Pennsylvania;19134;East;Furniture;Furnishings;DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size;48,576;3
4815;2016-05-10;Trudy Brown;Los Angeles;California;90004;West;Office Supplies;Paper;Xerox 1920;17,94;3
4816;2014-12-31;Maureen Gnade;Philadelphia;Pennsylvania;19134;East;Office Supplies;Paper;"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page";18,264;3
4817;2014-12-31;Maureen Gnade;Philadelphia;Pennsylvania;19134;East;Office Supplies;Appliances;Holmes 99% HEPA Air Purifier;34,656;2
4818;2014-12-31;Maureen Gnade;Philadelphia;Pennsylvania;19134;East;Office Supplies;Appliances;Tripp Lite TLP810NET Broadband Surge for Modem/Fax;81,552;2
4819;2014-12-31;Maureen Gnade;Philadelphia;Pennsylvania;19134;East;Office Supplies;Storage;Sensible Storage WireTech Storage Systems;227,136;4
4820;2017-06-14;Liz Willingham;Norwich;Connecticut;6360;East;Office Supplies;Binders;Wilson Jones Impact Binders;10,36;2
4821;2015-04-11;Peter Fuller;San Antonio;Texas;78207;Central;Office Supplies;Appliances;Hoover Upright Vacuum With Dirt Cup;463,248;8
4822;2015-04-11;Peter Fuller;San Antonio;Texas;78207;Central;Technology;Accessories;Razer Kraken PRO Over Ear PC and Music Headset;383,952;6
4823;2016-07-11;Nick Zandusky;Yuma;Arizona;85364;West;Office Supplies;Binders;GBC Standard Therm-A-Bind Covers;44,856;6
4824;2016-11-26;Chloris Kastensmidt;Columbus;Ohio;43229;East;Technology;Machines;Texas Instrument TI-15 Fraction Calculator;30,345;7
4825;2016-11-26;Chloris Kastensmidt;Columbus;Ohio;43229;East;Furniture;Chairs;Global Value Steno Chair, Gray;127,554;3
4826;2016-11-26;Chloris Kastensmidt;Columbus;Ohio;43229;East;Furniture;Furnishings;"Computer Room Manger, 14""";77,952;3
4827;2017-11-15;Jim Epp;Los Angeles;California;90036;West;Office Supplies;Binders;Acco 3-Hole Punch;14,016;4
4828;2014-11-08;Jack O'Briant;Richmond;Kentucky;40475;South;Office Supplies;Storage;Multi-Use Personal File Cart and Caster Set, Three Stacking Bins;69,52;2
4829;2014-11-08;Jack O'Briant;Richmond;Kentucky;40475;South;Office Supplies;Art;OIC #2 Pencils, Medium Soft;5,64;3
4830;2016-05-21;Thomas Thornton;New York City;New York;10035;East;Office Supplies;Binders;Binder Posts;13,776;3
4831;2014-11-12;Maribeth Schnelling;Wausau;Wisconsin;54401;Central;Office Supplies;Appliances;Belkin 8 Outlet Surge Protector;245,88;6
4832;2014-11-12;Maribeth Schnelling;Wausau;Wisconsin;54401;Central;Office Supplies;Storage;Portable Personal File Box;36,63;3
4833;2014-11-12;Maribeth Schnelling;Wausau;Wisconsin;54401;Central;Office Supplies;Storage;X-Rack File for Hanging Folders;22,58;2
4834;2014-11-12;Maribeth Schnelling;Wausau;Wisconsin;54401;Central;Office Supplies;Binders;"ACCOHIDE 3-Ring Binder, Blue, 1""";12,39;3
4835;2017-10-10;Mike Pelletier;San Francisco;California;94110;West;Office Supplies;Binders;"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""";39,92;5
4836;2017-10-10;Mike Pelletier;San Francisco;California;94110;West;Office Supplies;Paper;Xerox 1951;61,96;2
4837;2017-10-10;Mike Pelletier;San Francisco;California;94110;West;Office Supplies;Binders;Avery Hole Reinforcements;19,936;4
4838;2017-06-03;Fred Harton;Dublin;Ohio;43017;East;Office Supplies;Binders;Cardinal HOLDit! Binder Insert Strips,Extra Strips;3,798;2
4839;2017-06-03;Fred Harton;Dublin;Ohio;43017;East;Office Supplies;Paper;Xerox 1924;27,744;6
4840;2017-06-03;Fred Harton;Dublin;Ohio;43017;East;Technology;Phones;Panasonic KX-TG6844B Expandable Digital Cordless Telephone;158,376;4
4841;2017-11-25;Sample Company A;Henderson;Kentucky;42420;South;Furniture;Furnishings;9-3/4 Diameter Round Wall Clock;27,58;2
4842;2016-12-28;Neoma Murray;Bowling Green;Ohio;43402;East;Office Supplies;Binders;Universal Recycled Hanging Pressboard Report Binders, Letter Size;5,553;3
4843;2017-10-04;Jas O'Carroll;Memphis;Tennessee;38109;South;Office Supplies;Storage;Carina Media Storage Towers in Natural & Black;243,92;5
4844;2016-11-09;Cindy Chapman;Lakewood;New Jersey;8701;East;Office Supplies;Fasteners;Rubber Band Ball;14,96;4
4845;2014-04-05;Mary Zewe;Los Angeles;California;90008;West;Office Supplies;Binders;Avery Non-Stick Binders;7,184;2
4846;2015-07-26;Melanie Seite;Rochester;New York;14609;East;Office Supplies;Binders;Acco 3-Hole Punch;10,512;3
4847;2014-06-27;Grace Kelly;Salem;Oregon;97301;West;Technology;Phones;Plantronics 81402;263,96;5
4848;2014-06-27;Grace Kelly;Salem;Oregon;97301;West;Office Supplies;Art;Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack;71,632;11
4849;2014-06-27;Grace Kelly;Salem;Oregon;97301;West;Office Supplies;Art;Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black;9,328;1
4850;2014-09-14;Marc Crier;Pasco;Washington;99301;West;Office Supplies;Art;Prang Colored Pencils;5,88;2
4851;2014-09-14;Marc Crier;Pasco;Washington;99301;West;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;975,92;5
4852;2014-09-14;Marc Crier;Pasco;Washington;99301;West;Office Supplies;Art;Hunt PowerHouse Electric Pencil Sharpener, Blue;303,84;8
4853;2014-09-14;Marc Crier;Pasco;Washington;99301;West;Office Supplies;Storage;Carina Double Wide Media Storage Towers in Natural & Black;485,88;6
4854;2014-12-15;Logan Haushalter;Oakland;California;94601;West;Furniture;Furnishings;Eldon Image Series Desk Accessories, Burgundy;12,54;3
4855;2014-12-15;Logan Haushalter;Oakland;California;94601;West;Office Supplies;Storage;Woodgrain Magazine Files by Perma;8,94;3
4856;2014-12-15;Logan Haushalter;Oakland;California;94601;West;Furniture;Furnishings;Longer-Life Soft White Bulbs;9,24;3
4857;2015-01-17;Philip Brown;Los Angeles;California;90004;West;Office Supplies;Binders;Binding Machine Supplies;70,008;3
4858;2015-01-17;Philip Brown;Los Angeles;California;90004;West;Furniture;Furnishings;Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts;77,6;4
4859;2015-01-17;Philip Brown;Los Angeles;California;90004;West;Furniture;Furnishings;Deflect-o EconoMat Nonstudded, No Bevel Mat;464,85;9
4860;2017-12-19;Saphhira Shifley;Oak Park;Illinois;60302;Central;Office Supplies;Art;Newell 307;10,192;7
4861;2016-12-24;Grace Kelly;Morristown;New Jersey;7960;East;Office Supplies;Binders;GBC DocuBind TL300 Electric Binding System;1793,98;2
4862;2014-04-16;Gary Mitchum;Austin;Texas;78745;Central;Technology;Phones;Jawbone JAMBOX Wireless Bluetooth Speaker;758,352;6
4863;2016-11-14;Sally Hughsby;New York City;New York;10011;East;Office Supplies;Binders;Canvas Sectional Post Binders;20,368;1
4864;2016-11-14;Sally Hughsby;New York City;New York;10011;East;Office Supplies;Binders;Wilson Jones Century Plastic Molded Ring Binders;49,848;3
4865;2017-06-30;Steven Cartwright;New York City;New York;10024;East;Technology;Phones;Mophie Juice Pack Helium for iPhone;239,97;3
4866;2017-11-18;Ted Trevino;Seattle;Washington;98103;West;Furniture;Chairs;Global Troy Executive Leather Low-Back Tilter;2404,704;6
4867;2017-11-18;Ted Trevino;Seattle;Washington;98103;West;Office Supplies;Binders;GBC DocuBind P50 Personal Binding Machine;563,024;11
4868;2017-11-18;Ted Trevino;Seattle;Washington;98103;West;Office Supplies;Storage;Space Solutions HD Industrial Steel Shelving.;344,91;3
4869;2017-11-18;Ted Trevino;Seattle;Washington;98103;West;Office Supplies;Labels;Avery File Folder Labels;8,64;3
4870;2017-11-29;Shaun Chance;Lancaster;Pennsylvania;17602;East;Technology;Phones;Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with;89,988;2
4871;2017-11-29;Shaun Chance;Lancaster;Pennsylvania;17602;East;Office Supplies;Paper;Xerox 1919;229,544;7
4872;2017-05-27;Ken Lonsdale;Houston;Texas;77095;Central;Office Supplies;Fasteners;OIC Thumb-Tacks;1,824;2
4873;2017-05-27;Ken Lonsdale;Houston;Texas;77095;Central;Office Supplies;Appliances;Acco 6 Outlet Guardian Premium Plus Surge Suppressor;18,32;5
4874;2017-05-27;Ken Lonsdale;Houston;Texas;77095;Central;Office Supplies;Storage;Tennsco Commercial Shelving;48,816;3
4875;2017-05-27;Ken Lonsdale;Houston;Texas;77095;Central;Office Supplies;Binders;Storex Dura Pro Binders;1,188;1
4876;2014-12-07;Katherine Nockton;Columbus;Ohio;43229;East;Technology;Accessories;Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...;119,8;5
4877;2014-10-09;Sara Luxemburg;Durham;North Carolina;27707;South;Office Supplies;Storage;Advantus Rolling Drawer Organizers;61,568;2
4878;2014-10-09;Sara Luxemburg;Durham;North Carolina;27707;South;Office Supplies;Art;DIXON Oriole Pencils;6,192;3
4879;2016-07-31;Pierre Wener;Pensacola;Florida;32503;South;Office Supplies;Binders;Avery Triangle Shaped Sheet Lifters, Black, 2/Pack;2,214;3
4880;2017-11-05;Thomas Boland;Henderson;Kentucky;42420;South;Office Supplies;Envelopes;Letter or Legal Size Expandable Poly String Tie Envelopes;5,32;2
4881;2017-11-05;Thomas Boland;Henderson;Kentucky;42420;South;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;975,92;4
4882;2017-11-05;Thomas Boland;Henderson;Kentucky;42420;South;Technology;Accessories;Logitech diNovo Edge Keyboard;2249,91;9
4883;2017-11-05;Thomas Boland;Henderson;Kentucky;42420;South;Office Supplies;Storage;Super Decoflex Portable Personal File;59,92;4
4884;2017-03-15;Alan Hwang;Anaheim;California;92804;West;Office Supplies;Binders;"Green Canvas Binder for 8-1/2"" x 14"" Sheets";171,2;5
4885;2017-03-15;Alan Hwang;Anaheim;California;92804;West;Office Supplies;Art;Newell 323;3,36;2
4886;2014-12-20;Steve Chapman;Detroit;Michigan;48227;Central;Office Supplies;Paper;Xerox 1929;114,2;5
4887;2016-12-01;Randy Ferguson;Marietta;Georgia;30062;South;Furniture;Chairs;Global Push Button Manager's Chair, Indigo;182,67;3
4888;2016-12-01;Randy Ferguson;Marietta;Georgia;30062;South;Technology;Accessories;Kingston Digital DataTraveler 32GB USB 2.0;101,7;6
4889;2016-12-01;Randy Ferguson;Marietta;Georgia;30062;South;Office Supplies;Storage;Tennsco Single-Tier Lockers;1126,02;3
4890;2016-12-01;Randy Ferguson;Marietta;Georgia;30062;South;Office Supplies;Storage;24 Capacity Maxi Data Binder Racks, Pearl;1263,3;6
4891;2016-12-30;Edward Hooks;Seattle;Washington;98103;West;Office Supplies;Art;Newell 317;8,82;3
4892;2016-12-30;Edward Hooks;Seattle;Washington;98103;West;Office Supplies;Paper;Computer Printout Paper with Letter-Trim Perforations;37,94;2
4893;2016-12-30;Edward Hooks;Seattle;Washington;98103;West;Office Supplies;Art;Sanford EarthWrite Recycled Pencils, Medium Soft, #2;4,2;2
4894;2016-12-30;Edward Hooks;Seattle;Washington;98103;West;Office Supplies;Storage;SAFCO Boltless Steel Shelving;227,28;2
4895;2016-12-30;Edward Hooks;Seattle;Washington;98103;West;Office Supplies;Paper;Xerox 1911;47,9;1
4896;2016-12-30;Edward Hooks;Seattle;Washington;98103;West;Office Supplies;Envelopes;Staple envelope;61,96;2
4897;2016-12-30;Edward Hooks;Seattle;Washington;98103;West;Office Supplies;Storage;Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units;1117,92;4
4898;2014-10-17;Anna Chung;Parma;Ohio;44134;East;Furniture;Chairs;Global Italian Leather Office Chair;183,372;2
4899;2014-10-17;Anna Chung;Parma;Ohio;44134;East;Office Supplies;Paper;Xerox 1897;7,968;2
4900;2016-08-27;Sheri Gordon;Gresham;Oregon;97030;West;Office Supplies;Binders;GBC Imprintable Covers;26,352;8
4901;2017-12-21;Christine Abelman;Anaheim;California;92804;West;Office Supplies;Storage;Iceberg Mobile Mega Data/Printer Cart ;481,32;4
4902;2017-12-21;Christine Abelman;Anaheim;California;92804;West;Office Supplies;Supplies;Fiskars Spring-Action Scissors;13,98;1
4903;2017-03-12;Shahid Hopkins;New York City;New York;10035;East;Office Supplies;Binders;3M Organizer Strips;25,92;6
4904;2017-03-12;Shahid Hopkins;New York City;New York;10035;East;Office Supplies;Labels;Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White;91,59;3
4905;2014-12-03;Matt Connell;Houston;Texas;77070;Central;Furniture;Chairs;Hon 4070 Series Pagoda Round Back Stacking Chairs;674,058;3
4906;2014-10-16;Jim Epp;Concord;New Hampshire;3301;East;Office Supplies;Binders;Avery Metallic Poly Binders;22,92;4
4907;2014-10-16;Jim Epp;Concord;New Hampshire;3301;East;Office Supplies;Storage;Fellowes Bankers Box Recycled Super Stor/Drawer;269,9;5
4908;2014-11-23;MaryBeth Skach;Fairfield;Ohio;45014;East;Office Supplies;Binders;Pressboard Hanging Data Binders for Unburst Sheets;11,808;8
4909;2014-11-23;MaryBeth Skach;Fairfield;Ohio;45014;East;Technology;Phones;PNY Rapid USB Car Charger - Black;9,588;2
4910;2017-01-18;Brosina Hoffman;Johnson City;Tennessee;37604;South;Office Supplies;Envelopes;"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes";18,336;3
4911;2017-01-18;Brosina Hoffman;Johnson City;Tennessee;37604;South;Office Supplies;Paper;Xerox 1931;36,288;7
4912;2017-01-18;Brosina Hoffman;Johnson City;Tennessee;37604;South;Technology;Phones;iHome FM Clock Radio with Lightning Dock;111,984;2
4913;2017-01-18;Brosina Hoffman;Johnson City;Tennessee;37604;South;Office Supplies;Binders;Ibico Presentation Index for Binding Systems;5,97;5
4914;2017-01-18;Brosina Hoffman;Johnson City;Tennessee;37604;South;Office Supplies;Binders;Avery Durable Slant Ring Binders With Label Holder;2,508;2
4915;2015-09-26;Max Engle;Seattle;Washington;98105;West;Office Supplies;Art;BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain;35,96;2
4916;2015-09-26;Max Engle;Seattle;Washington;98105;West;Office Supplies;Binders;Avery Hole Reinforcements;14,952;3
4917;2017-10-11;Maria Bertelson;League City;Texas;77573;Central;Office Supplies;Art;Bulldog Vacuum Base Pencil Sharpener;67,144;7
4918;2017-10-11;Maria Bertelson;League City;Texas;77573;Central;Furniture;Chairs;Hon Every-Day Chair Series Swivel Task Chairs;254,058;3
4919;2016-01-07;Brendan Murry;Gaithersburg;Maryland;20877;East;Furniture;Bookcases;Bush Westfield Collection Bookcases, Medium Cherry Finish;173,94;3
4920;2016-01-07;Brendan Murry;Gaithersburg;Maryland;20877;East;Technology;Phones;GE 30522EE2;231,98;2
4921;2017-08-23;Sonia Cooley;Chicago;Illinois;60653;Central;Office Supplies;Binders;Binder Posts;2,296;2
4922;2017-12-29;Mick Hernandez;Huntsville;Alabama;35810;South;Office Supplies;Paper;14-7/8 x 11 Blue Bar Computer Printout Paper;96,08;2
4923;2017-12-29;Mick Hernandez;Huntsville;Alabama;35810;South;Office Supplies;Fasteners;Assorted Color Push Pins;3,62;2
4924;2017-12-29;Mick Hernandez;Huntsville;Alabama;35810;South;Office Supplies;Paper;Xerox 1915;629,1;6
4925;2017-12-29;Mick Hernandez;Huntsville;Alabama;35810;South;Technology;Phones;AT&T 17929 Lendline Telephone;90,48;2
4926;2017-09-13;Alex Russell;Lawrence;Massachusetts;1841;East;Office Supplies;Art;"Eberhard Faber 3 1/2"" Golf Pencils";14,88;2
4927;2017-10-23;Mary O'Rourke;Chicago;Illinois;60623;Central;Furniture;Tables;Lesro Round Back Collection Coffee Table, End Table;91,275;1
4928;2017-12-06;Alan Dominguez;Fairfield;Connecticut;6824;East;Office Supplies;Paper;Xerox 214;19,44;3
4929;2017-12-06;Alan Dominguez;Fairfield;Connecticut;6824;East;Furniture;Chairs;Global Comet Stacking Armless Chair;897,15;3
4930;2014-09-03;Katherine Ducich;New York City;New York;10009;East;Office Supplies;Art;Newell 324;57,75;5
4931;2014-09-03;Katherine Ducich;New York City;New York;10009;East;Office Supplies;Paper;Easy-staple paper;14,94;3
4932;2017-03-30;Filia McAdams;Seattle;Washington;98103;West;Office Supplies;Art;Newell 309;23,1;2
4933;2015-10-04;Zuschuss Carroll;Aurora;Colorado;80013;West;Office Supplies;Envelopes;#10 White Business Envelopes,4 1/8 x 9 1/2;12,536;1
4934;2015-10-04;Zuschuss Carroll;Aurora;Colorado;80013;West;Office Supplies;Binders;Wilson Jones Easy Flow II Sheet Lifters;1,08;2
4935;2015-10-04;Zuschuss Carroll;Aurora;Colorado;80013;West;Office Supplies;Fasteners;Staples;4,512;3
4936;2015-03-21;Karen Seio;Lehi;Utah;84043;West;Technology;Phones;SmartStand Mobile Device Holder, Assorted Colors;16,776;3
4937;2017-01-13;Dennis Pardue;Tuscaloosa;Alabama;35401;South;Office Supplies;Binders;Wilson Jones Turn Tabs Binder Tool for Ring Binders;33,74;7
4938;2014-01-18;Brian Dahlen;San Francisco;California;94109;West;Office Supplies;Storage;Tennsco 6- and 18-Compartment Lockers;1325,85;5
4939;2014-01-18;Brian Dahlen;San Francisco;California;94109;West;Furniture;Bookcases;O'Sullivan Elevations Bookcase, Cherry Finish;333,999;3
4940;2014-01-18;Brian Dahlen;San Francisco;California;94109;West;Office Supplies;Art;4009 Highlighters by Sanford;19,9;5
4941;2015-02-13;Ivan Liston;Wilmington;Delaware;19805;East;Furniture;Chairs;Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back;1268,82;9
4942;2015-02-13;Ivan Liston;Wilmington;Delaware;19805;East;Furniture;Bookcases;Hon Metal Bookcases, Putty;283,92;4
4943;2015-02-13;Ivan Liston;Wilmington;Delaware;19805;East;Office Supplies;Art;SANFORD Liquid Accent Tank-Style Highlighters;5,68;2
4944;2017-12-27;Liz Preis;Lafayette;Indiana;47905;Central;Office Supplies;Storage;Tennsco Single-Tier Lockers;375,34;1
4945;2016-09-06;Joseph Holt;Redondo Beach;California;90278;West;Office Supplies;Paper;14-7/8 x 11 Blue Bar Computer Printout Paper;96,08;2
4946;2016-09-06;Joseph Holt;Redondo Beach;California;90278;West;Office Supplies;Binders;Angle-D Binders with Locking Rings, Label Holders;11,68;2
4947;2016-09-06;Joseph Holt;Redondo Beach;California;90278;West;Office Supplies;Fasteners;Advantus Push Pins;4,36;2
